% city_min.dat (city_minor.dat)
% This file needs AZ_PROJ v1.1
% A list of ca 600 cities that I found somewhere.
% The original file had a date of 26 Feb 89
% I have no idea who holds the copyright.
% My thanks go to the original compiler of this data.
% My apologies for not knowing who you are
% or being able to give you your due credit.
% Joe NA3T, Jul 97
%
% Spelling mistakes corrected ... 
% Lat/Long's re-checked using Times World Atlas
% Mark G4KGA, Sept 98
%
% data format for this file
% city:name:lat:lon:scaling factor for font size:comment
%
% This file adds a bit of decoration to maps drawn
% for UHF, ie with scales <250km/cm, where some maps
% have no geographical features and only grid square labels.
% Depending on your part of the world, these maps will
% still be empty or could be very crowded with cities.
% Suggest only use on maps with scales <=250km/cm
%
city:Medellin:6.25:-75.60:1:Comment ignored by AZ_PROJ
city:Merida:20.98:-89.65:1:Comment ignored by AZ_PROJ
city:Mexico City:19.42:-99.17:1:Comment ignored by AZ_PROJ
city:Monterrey:25.67:-100.33:1:Comment ignored by AZ_PROJ
city:Montevideo:-34.92:-56.17:1:Comment ignored by AZ_PROJ
city:Nassau:25.08:-77.33:1:Comment ignored by AZ_PROJ
city:Panama:8.95:-79.50:1:Comment ignored by AZ_PROJ
city:Paramaribo:5.87:-55.23:1:Comment ignored by AZ_PROJ
city:Port-au-Prince:18.55:-72.33:1:Comment ignored by AZ_PROJ
city:Port of Spain:10.63:-61.52:1:Comment ignored by AZ_PROJ
city:Quito:-0.23:-78.50:1:Comment ignored by AZ_PROJ
city:Rawson:-43.25:-65.10:1:Comment ignored by AZ_PROJ
city:Recife:-8.10:-34.88:1:Comment ignored by AZ_PROJ
city:Rio de Janeiro:-22.88:-43.28:1:Comment ignored by AZ_PROJ
city:Roseau:15.30:-61.38:1:Comment ignored by AZ_PROJ
city:San Jose:9.98:-84.07:1:Comment ignored by AZ_PROJ
city:San Juan:18.48:-66.13:1:Comment ignored by AZ_PROJ
city:San Salvador:13.67:-89.17:1:Comment ignored by AZ_PROJ
city:Santiago:-33.50:-70.67:1:Comment ignored by AZ_PROJ
city:Santo Domingo:18.50:-69.95:1:Comment ignored by AZ_PROJ
city:Sao Paulo:-23.55:-46.65:1:Comment ignored by AZ_PROJ
city:Stanley:-51.67:-57.93:1:Comment ignored by AZ_PROJ
city:St Johns:17.13:-61.83:1:Comment ignored by AZ_PROJ
city:Tampico:22.30:-97.87:1:Comment ignored by AZ_PROJ
city:Tegucigalpa:14.08:-87.23:1:Comment ignored by AZ_PROJ
city:Valparaiso:-33.08:-71.67:1:Comment ignored by AZ_PROJ
